CustomerID,Recency,Frequency,Monetary,AvgOrderValue,StdOrderValue,TotalOrders,TotalItems,R_Score,F_Score,M_Score,RFM_Score,RFM_Numeric,Customer_Segment
12855.0,7,4,612.84,9.15,20.2,67,240,5,4,3,543,12,Loyal_Customers
12857.0,71,4,2581.6,34.42,48.34,75,1077,2,4,5,245,11,Need_Attention
12858.0,18,1,147.27,3.98,3.82,37,51,4,1,1,411,6,New_Customers
12859.0,93,1,575.1,27.39,16.01,21,292,2,1,3,213,6,Others
12860.0,328,1,54.22,3.39,3.64,16,26,1,1,1,111,3,Hibernating
12861.0,254,1,68.25,17.06,3.41,4,27,1,1,1,111,3,Hibernating
12862.0,60,2,984.62,7.52,6.61,131,611,3,2,4,324,9,Promising
12863.0,14,5,2271.35,52.82,77.45,43,707,5,4,5,545,14,Champions
12864.0,143,1,152.45,38.11,40.83,4,231,2,1,1,211,4,Hibernating
12865.0,13,2,1755.24,17.55,7.99,100,1048,5,2,4,524,11,Potential_Loyalists
12866.0,109,2,668.23,18.06,8.49,37,382,2,2,3,223,7,About_To_Sleep
12867.0,32,6,3819.92,7.4,5.96,516,3592,4,4,5,445,13,Champions
12868.0,8,3,640.0,16.41,4.72,39,354,5,3,3,533,11,Potential_Loyalists
12869.0,316,1,337.66999999999996,9.13,13.86,37,144,1,1,2,112,4,Hibernating
12870.0,10,3,1676.95,18.03,16.52,93,906,5,3,4,534,12,Potential_Loyalists
12871.0,74,1,363.38,51.91,50.81,7,284,2,1,2,212,5,Hibernating
12872.0,0,11,3062.52,8.37,8.98,366,1526,5,5,5,555,15,Champions
12873.0,32,2,1653.3,53.33,47.2,31,658,4,2,4,424,10,Potential_Loyalists
12874.0,20,2,948.42,19.76,9.36,48,623,4,2,3,423,9,Potential_Loyalists
12875.0,106,3,1013.7600000000001,168.96,45.71,6,3168,2,3,4,234,9,Need_Attention
12876.0,29,2,1863.77,21.93,19.94,85,1106,4,2,4,424,10,Potential_Loyalists
12877.0,36,8,1406.3700000000001,11.72,9.57,120,1059,3,5,4,354,12,Loyal_Customers
12880.0,16,2,640.13,17.78,5.66,36,279,4,2,3,423,9,Potential_Loyalists
12887.0,18,1,222.4,17.11,4.7,13,100,4,1,1,411,6,New_Customers
12889.0,16,4,385.46000000000004,15.42,5.19,25,124,4,4,2,442,10,Potential_Loyalists
12890.0,22,1,329.3,5.88,6.97,56,201,4,1,2,412,7,New_Customers
12891.0,93,8,509.5,63.69,61.06,8,1375,2,5,3,253,10,Need_Attention
12892.0,31,1,263.38,14.63,3.38,18,140,4,1,2,412,7,New_Customers
12894.0,210,1,157.35,7.49,5.88,21,33,1,1,1,111,3,Hibernating
12897.0,16,2,297.75,29.78,17.02,10,139,4,2,2,422,8,Potential_Loyalists
12898.0,98,2,296.21,10.97,29.07,27,235,2,2,2,222,6,About_To_Sleep
12899.0,48,1,366.4,21.55,16.76,17,108,3,1,2,312,6,Others
12900.0,57,1,340.33000000000004,26.18,13.41,13,139,3,1,2,312,6,Others
12903.0,63,1,833.5300000000001,20.33,7.18,41,493,3,1,3,313,7,Others
12905.0,211,2,1018.42,18.86,9.06,54,532,1,2,4,124,7,Others
12907.0,30,2,508.91,20.36,10.47,25,177,4,2,3,423,9,Potential_Loyalists
12908.0,15,3,1026.0,342.0,41.57,3,1800,4,3,4,434,11,Potential_Loyalists
12909.0,59,3,924.52,13.8,4.33,67,668,3,3,3,333,9,Promising
12910.0,14,5,2721.48,43.89,28.43,62,1940,5,4,5,545,14,Champions
12911.0,186,1,1651.72,7.0,11.56,236,807,1,1,4,114,6,Others
12913.0,3,9,4217.23,91.68,119.4,46,1813,5,5,5,555,15,Champions
12914.0,35,1,223.98,24.89,31.44,9,336,4,1,1,411,6,New_Customers
12915.0,7,3,811.1,15.9,5.75,51,359,5,3,3,533,11,Potential_Loyalists
12916.0,77,3,1534.78,22.24,22.35,69,598,2,3,4,234,9,Need_Attention
12917.0,35,5,3765.2,78.44,100.86,48,984,4,4,5,445,13,Champions
12920.0,206,3,323.86,10.12,9.67,32,292,1,3,2,132,6,Others
12921.0,1,39,19333.95,23.75,17.17,814,12182,5,5,5,555,15,Champions
12923.0,25,2,597.6,18.68,22.99,32,162,4,2,3,423,9,Potential_Loyalists
12924.0,28,8,1535.7,34.9,86.95,44,942,4,5,4,454,13,Champions
12925.0,227,1,35.28,7.06,2.76,5,108,1,1,1,111,3,Hibernating
12926.0,46,4,1523.97,5.82,5.8,262,754,3,4,4,344,11,Loyal_Customers
12927.0,29,1,197.31,17.94,6.48,11,145,4,1,1,411,6,New_Customers
12928.0,13,7,2242.19,23.6,13.47,95,1427,5,5,5,555,15,Champions
12931.0,15,42,50291.38,369.79,420.72,136,34902,4,5,5,455,14,Champions
12932.0,174,8,1698.56,17.88,14.56,95,1609,2,5,4,254,11,Need_Attention
12933.0,15,5,1029.1,5.62,4.41,183,450,4,4,4,444,12,Champions
12934.0,371,1,181.65,90.82,15.38,2,31,1,1,1,111,3,Hibernating
12935.0,10,8,2083.16,16.67,6.98,125,1348,5,5,4,554,14,Champions
12937.0,98,5,1593.34,16.43,14.99,97,976,2,4,4,244,10,Need_Attention
12939.0,14,12,13683.0,350.85,202.62,39,5452,5,5,5,555,15,Champions
12941.0,359,1,377.49,13.98,10.53,27,381,1,1,2,112,4,Hibernating
12942.0,0,1,258.75,16.17,5.05,16,69,5,1,2,512,8,New_Customers
12943.0,193,2,496.5,19.86,15.0,25,222,1,2,2,122,5,Hibernating
12945.0,291,1,437.16,15.61,3.68,28,281,1,1,2,112,4,Hibernating
12946.0,71,1,324.45,16.22,3.37,20,149,2,1,2,212,5,Hibernating
12947.0,8,1,304.04,17.88,8.07,17,184,5,1,2,512,8,New_Customers
12948.0,365,2,252.48,28.05,15.0,9,224,1,2,2,122,5,Hibernating
12949.0,17,14,11359.48,22.72,11.35,500,5852,4,5,5,455,14,Champions
12951.0,21,9,2149.65,16.41,5.67,131,1159,4,5,5,455,14,Champions
12953.0,157,1,498.96,16.1,4.47,31,280,2,1,3,213,6,Others
12954.0,273,1,162.45,16.24,5.3,10,83,1,1,1,111,3,Hibernating
12956.0,319,3,413.82,17.99,6.58,23,306,1,3,2,132,6,Others
12957.0,176,5,4689.43,18.61,7.91,252,2137,1,4,5,145,10,At_Risk
12958.0,35,2,467.34,9.54,11.56,49,118,4,2,2,422,8,Potential_Loyalists
12959.0,119,1,150.95,18.87,13.12,8,109,2,1,1,211,4,Hibernating
12960.0,48,4,1322.0700000000002,18.89,9.95,70,1379,3,4,4,344,11,Loyal_Customers
12961.0,14,1,211.99,5.3,4.06,40,180,5,1,1,511,7,New_Customers
12963.0,0,5,1744.96,18.37,7.28,95,928,5,4,4,544,13,Champions
12964.0,72,1,132.24,5.09,2.5,26,56,2,1,1,211,4,Hibernating
12967.0,6,2,2646.02,43.38,46.95,61,834,5,2,5,525,12,Potential_Loyalists
12969.0,237,1,122.45,24.49,21.88,5,55,1,1,1,111,3,Hibernating
12970.0,15,6,1048.13,4.85,5.93,216,686,4,4,4,444,12,Champions
12971.0,1,33,4782.88,39.86,40.3,120,5298,5,5,5,555,15,Champions
12972.0,48,4,1161.2,15.08,10.27,77,844,3,4,4,344,11,Loyal_Customers
12973.0,48,1,385.55,64.26,110.65,6,31,3,1,2,312,6,Others
12974.0,200,1,264.15,11.01,5.57,24,80,1,1,2,112,4,Hibernating
12975.0,71,6,2100.09,18.75,11.51,112,911,2,4,4,244,10,Need_Attention
12976.0,13,7,2417.78,18.32,16.56,132,2123,5,5,5,555,15,Champions
12977.0,136,3,474.64,9.69,19.52,49,116,2,3,2,232,7,About_To_Sleep
12978.0,20,5,2502.82,15.35,13.05,163,1394,4,4,5,445,13,Champions
12979.0,364,1,517.7,9.24,11.82,56,520,1,1,3,113,5,Others
12980.0,21,12,8870.880000000001,277.22,201.01,32,1024,4,5,5,455,14,Champions
12982.0,29,7,2354.27,15.7,6.38,150,1441,4,5,5,455,14,Champions
12983.0,233,1,490.08,16.34,7.04,30,638,1,1,2,112,4,Hibernating
12986.0,63,10,2729.84,26.76,34.05,102,1164,3,5,5,355,13,Loyal_Customers
12987.0,55,3,753.51,19.83,7.64,38,366,3,3,3,333,9,Promising
12989.0,59,18,6627.64,200.84,177.5,33,3992,3,5,5,355,13,Loyal_Customers
12990.0,52,4,546.0,39.0,17.1,14,280,3,4,3,343,10,Loyal_Customers
12991.0,24,1,261.06,18.65,9.54,14,78,4,1,2,412,7,New_Customers
12992.0,360,1,93.35,15.56,1.18,6,21,1,1,1,111,3,Hibernating
12993.0,80,4,844.87,17.24,4.19,49,511,2,4,3,243,9,Need_Attention
12996.0,10,1,355.5,16.16,5.78,22,122,5,1,2,512,8,New_Customers
12997.0,29,4,884.02,18.42,8.81,48,522,4,4,3,443,11,Loyal_Customers
12998.0,127,3,920.08,15.86,13.89,58,1124,2,3,3,233,8,Need_Attention
13000.0,360,1,497.65,16.05,4.38,31,169,1,1,2,112,4,Hibernating
13001.0,39,20,14256.68,21.03,23.29,678,7958,3,5,5,355,13,Loyal_Customers
13002.0,51,2,293.18,18.32,7.1,16,128,3,2,2,322,7,Promising
13004.0,21,18,5994.94,14.59,5.97,411,3946,4,5,5,455,14,Champions
13005.0,66,2,485.98,16.2,7.76,30,290,3,2,2,322,7,Promising
13007.0,214,1,175.25,15.93,5.73,11,59,1,1,1,111,3,Hibernating
13008.0,32,2,382.66,18.22,9.22,21,204,4,2,2,422,8,Potential_Loyalists
13009.0,307,1,234.0,58.5,0.0,4,120,1,1,1,111,3,Hibernating
13010.0,9,2,330.12,27.51,15.35,12,323,5,2,2,522,9,Potential_Loyalists
13011.0,7,1,50.550000000000004,16.85,1.6,3,13,5,1,1,511,7,New_Customers
13012.0,64,3,1310.99,20.17,10.41,65,739,3,3,4,334,10,Promising
13013.0,6,18,7814.83,23.33,18.28,335,4239,5,5,5,555,15,Champions
13014.0,67,1,1914.8,16.65,5.57,115,1074,3,1,4,314,8,Others
13015.0,73,6,3240.14,18.73,22.82,173,1918,2,4,5,245,11,Need_Attention
13018.0,48,7,2485.46,17.14,11.73,145,1311,3,5,5,355,13,Loyal_Customers
13019.0,14,6,1229.95,22.36,7.13,55,397,5,4,4,544,13,Champions
13020.0,197,2,618.96,15.87,5.14,39,278,1,2,3,123,6,Others
13021.0,9,8,2270.86,18.02,7.03,126,1194,5,5,5,555,15,Champions
13022.0,64,1,65.3,13.06,2.12,5,35,3,1,1,311,5,Others
13023.0,163,1,759.13,21.09,19.89,36,299,2,1,3,213,6,Others
13024.0,105,2,555.87,17.93,5.38,31,181,2,2,3,223,7,About_To_Sleep
13025.0,366,1,323.39,24.88,20.75,13,241,1,1,2,112,4,Hibernating
13026.0,123,4,757.72,18.04,12.58,42,846,2,4,3,243,9,Need_Attention
13027.0,20,13,10327.2,175.04,129.26,59,25560,4,5,5,455,14,Champions
13029.0,9,2,679.8,97.11,138.19,7,60,5,2,3,523,10,Potential_Loyalists
13030.0,3,1,402.36,7.06,7.42,57,174,5,1,2,512,8,New_Customers
13031.0,42,5,3292.84,8.09,6.74,407,2309,3,4,5,345,12,Loyal_Customers
13032.0,27,7,1805.78,13.28,11.98,136,899,4,5,4,454,13,Champions
13033.0,64,1,30.0,15.0,6.36,2,15,3,1,1,311,5,Others
13034.0,4,2,279.91,15.55,3.83,18,153,5,2,2,522,9,Potential_Loyalists
13035.0,66,1,442.32,29.49,23.37,15,282,3,1,2,312,6,Others
13036.0,319,1,307.1,51.18,24.71,6,38,1,1,2,112,4,Hibernating
13037.0,34,9,3033.88,16.49,7.48,184,1699,4,5,5,455,14,Champions
13039.0,219,4,1010.73,18.38,6.7,55,290,1,4,4,144,9,At_Risk
13041.0,85,4,799.13,22.83,14.67,35,335,2,4,3,243,9,Need_Attention
13042.0,233,3,1488.59,8.09,6.34,184,812,1,3,4,134,8,At_Risk
13044.0,127,10,4287.58,11.19,13.08,383,2119,2,5,5,255,12,Need_Attention
13045.0,36,2,503.64,18.65,6.02,27,184,3,2,3,323,8,Promising
13046.0,91,1,319.94,15.24,2.72,21,241,2,1,2,212,5,Hibernating
13047.0,8,17,5557.62,24.92,19.37,223,2038,5,5,5,555,15,Champions
13048.0,71,5,2229.7200000000003,17.15,13.37,130,1433,2,4,5,245,11,Need_Attention
13049.0,24,2,751.5600000000001,62.63,55.26,12,352,4,2,3,423,9,Potential_Loyalists
13050.0,1,19,6477.67,10.81,8.77,599,3449,5,5,5,555,15,Champions
13051.0,213,2,155.8,38.95,24.72,4,72,1,2,1,121,4,Hibernating
13052.0,55,6,2771.18,12.05,10.42,230,1202,3,4,5,345,12,Loyal_Customers
13053.0,256,1,127.65,7.51,8.12,17,47,1,1,1,111,3,Hibernating
13055.0,64,1,1106.7,14.19,5.83,78,927,3,1,4,314,8,Others
13056.0,186,1,209.48,11.03,5.47,19,158,1,1,1,111,3,Hibernating
13057.0,165,3,709.59,17.74,28.97,40,456,2,3,3,233,8,Need_Attention
13059.0,48,9,2108.37,11.1,6.63,190,825,3,5,4,354,12,Loyal_Customers
13063.0,115,1,188.4,15.7,5.33,12,116,2,1,1,211,4,Hibernating
13064.0,185,2,561.25,22.45,23.44,25,154,1,2,3,123,6,Others
13065.0,8,5,1055.05,17.02,4.75,62,381,5,4,4,544,13,Champions
13067.0,44,2,393.05,23.12,14.1,17,99,3,2,2,322,7,Promising
13069.0,4,16,5185.51,7.89,21.33,657,9481,5,5,5,555,15,Champions
13070.0,94,3,522.9,21.79,8.8,24,262,2,3,3,233,8,Need_Attention
13071.0,247,1,129.22,10.77,10.43,12,30,1,1,1,111,3,Hibernating
13073.0,46,2,418.08,15.48,4.96,27,261,3,2,2,322,7,Promising
13074.0,146,4,1378.74,47.54,60.05,29,826,2,4,4,244,10,Need_Attention
13076.0,92,1,135.4,15.04,2.65,9,44,2,1,1,211,4,Hibernating
13077.0,1,8,2326.35,9.98,10.22,233,1909,5,5,5,555,15,Champions
13078.0,1,32,16904.51,38.16,34.79,443,6553,5,5,5,555,15,Champions
13079.0,52,1,199.08,18.1,3.11,11,96,3,1,1,311,5,Others
13080.0,36,3,222.65,17.13,2.63,13,73,3,3,1,331,7,Others
13081.0,6,19,30867.77,23.21,24.74,1330,22355,5,5,5,555,15,Champions
13082.0,59,12,3722.12,66.47,92.33,56,4142,3,5,5,355,13,Loyal_Customers
13083.0,60,1,91.67999999999999,22.92,20.65,4,120,3,1,1,311,5,Others
13084.0,126,1,122.39999999999999,61.2,28.85,2,144,2,1,1,211,4,Hibernating
13085.0,314,6,2017.2,32.54,20.67,62,728,1,4,4,144,9,At_Risk
13086.0,17,1,439.33000000000004,9.35,8.69,47,155,4,1,2,412,7,New_Customers
13087.0,361,1,313.64,20.91,11.69,15,86,1,1,2,112,4,Hibernating
13088.0,52,1,236.11,11.81,8.31,20,76,3,1,1,311,5,Others
13089.0,3,109,57885.45,37.54,59.43,1542,29125,5,5,5,555,15,Champions
13090.0,0,13,5189.32,40.86,99.43,127,1181,5,5,5,555,15,Champions
13091.0,364,1,762.98,33.17,22.55,23,872,1,1,3,113,5,Others
13092.0,49,7,1662.45,20.78,10.25,80,385,3,5,4,354,12,Loyal_Customers
13093.0,8,48,47111.18,52.87,67.5,891,22266,5,5,5,555,15,Champions
13094.0,3,2,505.80000000000007,63.23,16.8,8,372,5,2,3,523,10,Potential_Loyalists
13096.0,29,1,419.7000000000001,419.7,,1,6,4,1,2,412,7,New_Customers
13097.0,23,18,7320.88,12.56,17.1,583,2985,4,5,5,455,14,Champions
13101.0,133,3,594.21,13.82,16.16,43,365,2,3,3,233,8,Need_Attention
13102.0,0,14,5272.83,28.05,21.54,188,2372,5,5,5,555,15,Champions
13103.0,72,2,465.70000000000005,18.63,10.03,25,344,2,2,2,222,6,About_To_Sleep
13104.0,50,3,610.62,61.06,29.84,10,330,3,3,3,333,9,Promising
13105.0,71,1,72.0,72.0,,1,100,2,1,1,211,4,Hibernating
13106.0,48,1,526.96,35.13,45.93,15,213,3,1,3,313,7,Others
13107.0,48,5,3721.45,31.01,28.52,120,3023,3,4,5,345,12,Loyal_Customers
13108.0,7,2,748.46,21.38,18.72,35,745,5,2,3,523,10,Potential_Loyalists
13109.0,186,1,347.49,15.11,4.63,23,237,1,1,2,112,4,Hibernating
13110.0,72,5,1468.8,13.73,12.73,107,375,2,4,4,244,10,Need_Attention
13111.0,353,1,321.88000000000005,26.82,34.05,12,180,1,1,2,112,4,Hibernating
13112.0,176,1,20.599999999999998,10.3,12.16,2,11,1,1,1,111,3,Hibernating
13113.0,1,14,6357.08,34.0,50.8,187,1495,5,5,5,555,15,Champions
13114.0,365,1,234.38,14.65,4.56,16,74,1,1,1,111,3,Hibernating
13115.0,14,6,3199.92,16.49,8.35,194,2367,5,4,5,545,14,Champions
13117.0,0,12,1658.9,14.81,9.62,112,1122,5,5,4,554,14,Champions
13118.0,11,4,1217.6,17.65,18.62,69,424,5,4,4,544,13,Champions
13119.0,303,1,134.9,12.26,2.38,11,110,1,1,1,111,3,Hibernating
13123.0,107,2,506.75,11.26,5.48,45,268,2,2,3,223,7,About_To_Sleep
13124.0,20,1,885.33,14.51,8.43,61,619,4,1,3,413,8,New_Customers
13125.0,158,1,148.62,7.43,3.14,20,53,2,1,1,211,4,Hibernating
13126.0,1,7,1898.61,17.1,6.14,111,1266,5,5,4,554,14,Champions
13128.0,266,1,263.5,263.5,,1,31,1,1,2,112,4,Hibernating
13129.0,87,2,233.25,21.2,10.2,11,296,2,2,1,221,5,Hibernating
13131.0,53,4,2240.4700000000003,21.34,15.0,105,1076,3,4,5,345,12,Loyal_Customers
13133.0,94,1,90.65,18.13,4.36,5,23,2,1,1,211,4,Hibernating
13134.0,37,2,681.65,29.64,26.4,23,305,3,2,3,323,8,Promising
13135.0,126,1,275.45,16.2,4.62,17,123,2,1,2,212,5,Hibernating
13136.0,10,8,3666.9500000000003,19.51,6.83,188,1781,5,5,5,555,15,Champions
13137.0,21,8,3983.65,5.63,5.63,707,2034,4,5,5,455,14,Champions
13138.0,7,2,504.85,14.02,2.42,36,245,5,2,3,523,10,Potential_Loyalists
13139.0,72,1,3138.04,33.03,22.09,95,2189,2,1,5,215,8,Others
13140.0,1,3,790.71,10.54,9.05,75,461,5,3,3,533,11,Potential_Loyalists
13141.0,20,12,5267.33,18.23,15.02,289,3611,4,5,5,455,14,Champions
13143.0,219,1,405.1,17.61,6.15,23,198,1,1,2,112,4,Hibernating
13144.0,66,1,24.4,8.13,3.39,3,8,3,1,1,311,5,Others
13145.0,7,4,805.0,201.25,114.69,4,121,5,4,3,543,12,Loyal_Customers
13148.0,24,14,4814.56,10.68,7.13,451,2522,4,5,5,455,14,Champions
13150.0,119,3,449.96999999999997,56.25,45.05,8,171,2,3,2,232,7,About_To_Sleep
13151.0,260,2,1207.3400000000001,14.37,11.0,84,450,1,2,4,124,7,Others
13152.0,52,7,2146.38,15.9,5.84,135,977,3,5,5,355,13,Loyal_Customers
13154.0,34,3,1624.84,17.47,11.14,93,976,4,3,4,434,11,Potential_Loyalists
13155.0,3,3,778.4200000000001,9.85,6.97,79,412,5,3,3,533,11,Potential_Loyalists
13156.0,20,3,1586.54,15.26,7.12,104,914,4,3,4,434,11,Potential_Loyalists
13157.0,44,5,3946.14,24.06,13.42,164,3323,3,4,5,345,12,Loyal_Customers
13158.0,23,1,307.12,14.62,5.36,21,208,4,1,2,412,7,New_Customers
13161.0,135,1,359.38,14.38,9.49,25,76,2,1,2,212,5,Hibernating
13162.0,15,12,7587.2,47.72,35.56,159,4042,4,5,5,455,14,Champions
13163.0,245,1,17.65,8.82,7.18,2,3,1,1,1,111,3,Hibernating
13164.0,204,2,372.2,37.22,43.35,10,120,1,2,2,122,5,Hibernating
13165.0,48,1,429.68,61.38,73.87,7,360,3,1,2,312,6,Others
13166.0,49,1,458.73,16.99,16.79,27,306,3,1,2,312,6,Others
13167.0,25,1,333.82,20.86,7.71,16,222,4,1,2,412,7,New_Customers
13168.0,177,1,541.14,11.51,11.94,47,228,1,1,3,113,5,Others
13169.0,197,1,127.2,25.44,11.37,5,24,1,1,1,111,3,Hibernating
13172.0,35,1,69.6,69.6,,1,48,4,1,1,411,6,New_Customers
13173.0,2,10,2212.11,11.29,10.15,196,1318,5,5,5,555,15,Champions
13174.0,4,10,6621.6,8.31,7.19,797,3116,5,5,5,555,15,Champions
13175.0,217,2,831.45,18.08,12.11,46,423,1,2,3,123,6,Others
13177.0,65,1,229.75,17.67,6.08,13,89,3,1,1,311,5,Others
13178.0,32,10,8333.72,19.75,11.85,422,5208,4,5,5,455,14,Champions
13179.0,253,1,572.3100000000001,16.83,6.76,34,368,1,1,3,113,5,Others
13180.0,242,1,86.10000000000001,21.52,7.29,4,42,1,1,1,111,3,Hibernating
13181.0,16,1,359.69,18.93,9.56,19,171,4,1,2,412,7,New_Customers
13183.0,29,6,3078.4,49.65,38.06,62,1819,4,4,5,445,13,Champions
13187.0,259,3,105.34,5.54,4.17,19,201,1,3,1,131,5,Others
13190.0,179,3,570.66,33.57,40.13,17,308,1,3,3,133,7,At_Risk
13191.0,293,1,164.69,2.79,2.04,59,115,1,1,1,111,3,Hibernating
13192.0,170,4,1646.64,16.63,5.71,99,1034,2,4,4,244,10,Need_Attention
13194.0,56,1,412.08,58.87,21.48,7,300,3,1,2,312,6,Others
13195.0,49,1,136.73,2.97,2.99,46,70,3,1,1,311,5,Others
13196.0,78,3,1271.06,16.3,8.56,78,782,2,3,4,234,9,Need_Attention
13197.0,244,1,373.01000000000005,19.63,15.34,19,204,1,1,2,112,4,Hibernating
13198.0,22,2,1572.99,17.87,10.29,88,801,4,2,4,424,10,Potential_Loyalists
13199.0,1,30,6615.77,75.18,78.56,88,5843,5,5,5,555,15,Champions
13201.0,137,4,1233.06,14.34,12.8,86,1036,2,4,4,244,10,Need_Attention
13202.0,29,7,1580.3,22.9,14.03,69,572,4,5,4,454,13,Champions
13203.0,21,6,1778.79,15.88,9.68,112,1613,4,4,4,444,12,Champions
13204.0,366,1,966.6600000000001,16.96,6.61,57,428,1,1,3,113,5,Others
13205.0,78,1,2803.2,2803.2,,1,256,2,1,5,215,8,Others
13206.0,35,13,8308.19,14.68,14.63,566,7086,4,5,5,455,14,Champions
13207.0,86,2,285.6,57.12,19.55,5,48,2,2,2,222,6,About_To_Sleep
13208.0,84,3,758.65,7.29,7.02,104,540,2,3,3,233,8,Need_Attention
13209.0,149,5,2617.9,58.18,34.63,45,1528,2,4,5,245,11,Need_Attention
13211.0,16,7,1523.35,10.43,24.84,146,1011,4,5,4,454,13,Champions
13213.0,18,6,2330.94,20.45,14.27,114,1602,4,4,5,445,13,Champions
13214.0,52,7,3264.23,14.25,5.15,229,2966,3,5,5,355,13,Loyal_Customers
13215.0,37,1,81.6,81.6,,1,96,3,1,1,311,5,Others
13217.0,290,1,132.5,132.5,,1,250,1,1,1,111,3,Hibernating
13219.0,253,1,76.23,6.93,0.78,11,11,1,1,1,111,3,Hibernating
13220.0,210,1,516.8,16.15,2.81,32,200,1,1,3,113,5,Others
13222.0,212,1,88.5,88.5,,1,30,1,1,1,111,3,Hibernating
13223.0,58,4,805.92,100.74,87.8,8,480,3,4,3,343,10,Loyal_Customers
13225.0,56,9,9796.23,105.34,75.24,93,3985,3,5,5,355,13,Loyal_Customers
13226.0,28,1,204.25,17.02,3.88,12,99,4,1,1,411,6,New_Customers
13230.0,0,17,3457.83,5.11,7.13,677,1915,5,5,5,555,15,Champions
13233.0,55,2,571.34,17.31,6.14,33,600,3,2,3,323,8,Promising
13234.0,307,2,346.5,5.68,3.82,61,159,1,2,2,122,5,Hibernating
13237.0,22,1,643.0,26.79,18.03,24,128,4,1,3,413,8,New_Customers
13238.0,65,2,305.9,19.12,1.06,16,144,3,2,2,322,7,Promising
13239.0,72,4,1265.1299999999999,17.57,11.75,72,824,2,4,4,244,10,Need_Attention
13240.0,0,5,1036.21,6.69,8.05,155,542,5,4,4,544,13,Champions
13241.0,46,1,112.53,2.81,2.08,40,46,3,1,1,311,5,Others
13242.0,86,4,429.0,19.5,0.0,22,220,2,4,2,242,8,About_To_Sleep
13243.0,84,4,635.26,4.29,4.58,148,322,2,4,3,243,9,Need_Attention
13245.0,67,1,558.72,19.27,6.58,29,246,3,1,3,313,7,Others
13246.0,28,5,1390.23,5.92,7.15,235,1209,4,4,4,444,12,Champions
13249.0,36,6,897.52,74.79,31.47,12,700,3,4,3,343,10,Loyal_Customers
13250.0,95,2,253.09,13.32,16.84,19,107,2,2,2,222,6,About_To_Sleep
13251.0,37,1,252.68,10.11,6.34,25,215,3,1,2,312,6,Others
13252.0,29,2,399.3,21.02,12.66,19,134,4,2,2,422,8,Potential_Loyalists
13253.0,65,2,1920.71,49.25,26.98,39,1443,3,2,4,324,9,Promising
13254.0,11,1,51.41,12.85,5.07,4,43,5,1,1,511,7,New_Customers
13255.0,8,2,504.95,26.58,24.98,19,340,5,2,3,523,10,Potential_Loyalists
13257.0,71,1,149.75,21.39,8.62,7,33,2,1,1,211,4,Hibernating
13258.0,14,2,336.59999999999997,42.08,26.37,8,164,5,2,2,522,9,Potential_Loyalists
13259.0,32,8,1119.36,4.82,4.79,232,377,4,5,4,454,13,Champions
13262.0,24,2,373.16,9.57,6.79,39,122,4,2,2,422,8,Potential_Loyalists
13263.0,28,4,1239.27,5.21,6.17,238,604,4,4,4,444,12,Champions
13264.0,77,1,722.5600000000001,19.01,9.14,38,375,2,1,3,213,6,Others
13266.0,48,7,2300.78,19.17,10.62,120,2409,3,5,5,355,13,Loyal_Customers
13267.0,1,18,5236.77,24.36,16.45,215,2135,5,5,5,555,15,Champions
13269.0,4,14,3545.47,19.37,15.86,183,3050,5,5,5,555,15,Champions
13270.0,1,1,590.0,590.0,,1,200,5,1,3,513,9,New_Customers
13274.0,44,1,360.85,18.99,7.33,19,199,3,1,2,312,6,Others
13275.0,18,2,238.86,4.98,7.83,48,138,4,2,1,421,7,New_Customers
13276.0,32,3,1300.98,6.22,5.22,209,679,4,3,4,434,11,Potential_Loyalists
13277.0,15,3,264.9,17.66,15.72,15,206,4,3,2,432,9,Potential_Loyalists
13278.0,34,3,893.12,14.41,11.91,62,821,4,3,3,433,10,Potential_Loyalists
13280.0,14,4,1494.8700000000001,12.15,8.49,123,971,5,4,4,544,13,Champions
13281.0,74,1,350.85,15.95,4.73,22,201,2,1,2,212,5,Hibernating
13282.0,41,1,181.05,12.93,3.81,14,103,3,1,1,311,5,Others
13283.0,202,2,279.7,21.52,15.07,13,114,1,2,2,122,5,Hibernating
13285.0,235,2,655.47,14.9,4.81,44,406,1,2,3,123,6,Others
13286.0,235,1,734.91,15.0,12.69,49,274,1,1,3,113,5,Others
13287.0,238,3,781.59,14.75,3.55,53,429,1,3,3,133,7,At_Risk
13288.0,78,5,927.61,92.76,107.0,10,379,2,4,3,243,9,Need_Attention
13289.0,358,1,307.95,19.25,7.48,16,119,1,1,2,112,4,Hibernating
13290.0,73,1,208.63,208.63,,1,1,2,1,1,211,4,Hibernating
13291.0,49,10,2909.68,10.54,7.3,276,1367,3,5,5,355,13,Loyal_Customers
13292.0,50,3,415.57,14.84,4.12,28,183,3,3,2,332,8,Promising
13293.0,27,6,1192.94,16.57,9.03,72,555,4,4,4,444,12,Champions
13294.0,281,1,815.79,17.0,9.26,48,543,1,1,3,113,5,Others
13295.0,11,3,900.77,15.8,5.2,57,651,5,3,3,533,11,Potential_Loyalists
13296.0,58,5,705.11,14.69,8.3,48,575,3,4,3,343,10,Loyal_Customers
13297.0,20,3,2278.77,35.61,36.24,64,1731,4,3,5,435,12,Potential_Loyalists
13299.0,58,2,1076.2,18.88,7.98,57,386,3,2,4,324,9,Promising
13300.0,23,2,913.62,26.1,25.45,35,252,4,2,3,423,9,Potential_Loyalists
